Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Ashwood,4 Newbury Ct,3.0,h,1200000.0,VB,Buxton,28/05/2016,12.2,3147,3.0,2.0,2.0,839.0,198.0,1970.0,Monash City Council,-37.8614,145.1098,Southern Metropolitan,2894
Sunshine West,1 Emslie St,3.0,h,555000.0,S,Barry,22/08/2016,13.5,3020,3.0,1.0,1.0,836.0,106.0,1975.0,Brimbank City Council,-37.8003,144.8097,Western Metropolitan,6763
Kew,3 Oshaughnessy St,3.0,h,1905000.0,S,Abercromby's,14/05/2016,5.6,3101,4.0,2.0,2.0,591.0,190.0,1910.0,Boroondara City Council,-37.812,145.0268,Southern Metropolitan,10331
Tarneit,37 Tyler Cr,4.0,h,505000.0,SP,Purplebricks,12/8/2017,18.4,3029,4.0,2.0,2.0,498.0,167.0,2010.0,Wyndham City Council,-37.84267,144.65407,Western Metropolitan,10160
Mentone,10 Birch St,3.0,h,1120000.0,S,Thomson,3/2/2018,20.0,3194,3.0,2.0,2.0,277.0,176.0,1995.0,Kingston City Council,-37.981120000000004,145.05739,South-Eastern Metropolitan,6162
Richmond,412/10 Burnley St,1.0,u,421000.0,SP,Biggin,4/3/2017,2.6,3121,1.0,1.0,1.0,8223.0,57.0,2012.0,Yarra City Council,-37.8127,145.0094,Northern Metropolitan,14949
Ashwood,22 Carlyle St,3.0,h,1554000.0,S,hockingstuart,24/02/2018,10.2,3147,3.0,2.0,4.0,698.0,154.0,1945.0,Monash City Council,-37.861309999999996,145.09638,Southern Metropolitan,2894
Hawthorn,8/8 Wallen Rd,2.0,u,1080000.0,S,Jellis,17/06/2017,5.3,3122,2.0,2.0,2.0,6996.0,136.0,2000.0,Boroondara City Council,-37.82712,145.02427,Southern Metropolitan,11308
Murrumbeena,22/41 Murrumbeena Rd,2.0,u,605000.0,SP,Fletchers,12/11/2016,12.1,3163,2.0,2.0,2.0,5289.0,72.0,2013.0,Glen Eira City Council,-37.8882,145.0666,Southern Metropolitan,4442
Seabrook,21 Catherine Rd,3.0,h,515000.0,SP,LJ,3/6/2017,15.5,3028,3.0,1.0,2.0,531.0,98.0,1985.0,Hobsons Bay City Council,-37.87793,144.75626,Western Metropolitan,1793
South Kingsville,1/11 New St,3.0,u,508000.0,S,Sweeney,25/02/2017,9.1,3015,3.0,1.0,2.0,144.0,92.0,1980.0,Hobsons Bay City Council,-37.8268,144.8675,Western Metropolitan,984
Melton West,7 Haywood Gr,4.0,h,600000.0,S,hockingstuart,12/8/2017,31.7,3337,4.0,2.0,2.0,935.0,210.0,2005.0,Melton City Council,-37.68503,144.54237,Northern Victoria,6065
Oak Park,88 Vincent St,4.0,h,1260000.0,S,Considine,29/07/2017,11.2,3046,4.0,2.0,2.0,656.0,204.0,1960.0,Moreland City Council,-37.71652,144.91211,Northern Metropolitan,2651
Beaumaris,152 Reserve Rd,4.0,h,1800000.0,VB,Hodges,24/02/2018,17.3,3193,4.0,2.0,2.0,1105.0,251.0,2005.0,Bayside City Council,-37.97677,145.03506000000002,Southern Metropolitan,5366
Rowville,45 Severn Cr,4.0,h,936000.0,S,HAR,8/7/2017,23.5,3178,4.0,2.0,2.0,675.0,190.0,1980.0,Knox City Council,-37.916920000000005,145.25896,South-Eastern Metropolitan,11667
Wantirna South,5 Fewster Dr,5.0,h,1250000.0,S,OBrien,11/11/2017,14.7,3152,5.0,2.0,2.0,704.0,202.0,1980.0,Knox City Council,-37.8833,145.2247,Eastern Metropolitan,7082
Vermont South,1 Cottonwood Av,3.0,h,1120000.0,SP,Ray,17/03/2018,17.2,3133,3.0,2.0,2.0,647.0,145.0,1980.0,Whitehorse City Council,-37.85785,145.17049,Eastern Metropolitan,4280
Carnegie,1/4 Kokaribb Rd,3.0,u,577000.0,S,hockingstuart,29/04/2017,11.4,3163,3.0,1.0,1.0,0.0,84.0,1965.0,Glen Eira City Council,-37.8866,145.0561,Southern Metropolitan,7822
Werribee,25 Market Rd,3.0,h,931000.0,S,YPA,25/11/2017,14.7,3030,3.0,1.0,2.0,733.0,151.0,1960.0,Wyndham City Council,-37.8978,144.6608,Western Metropolitan,16166
Black Rock,6/56 Red Bluff St,2.0,u,879000.0,S,Hodges,17/06/2017,17.3,3193,2.0,1.0,1.0,0.0,88.0,1970.0,Bayside City Council,-37.963409999999996,145.01735,Southern Metropolitan,2866
Caulfield South,393 North Rd,3.0,h,1200000.0,S,hockingstuart,25/02/2017,9.3,3162,3.0,2.0,2.0,494.0,135.0,1920.0,Glen Eira City Council,-37.9027,145.0322,Southern Metropolitan,5051
Coburg,12 Rasmussen Ct,4.0,h,922000.0,SP,Melbourne,1/7/2017,6.7,3058,4.0,2.0,2.0,463.0,80.0,1960.0,Darebin City Council,-37.73704,144.97959,Northern Metropolitan,11204
Mulgrave,19 Suemar St,3.0,h,842000.0,S,Win,10/2/2018,18.8,3170,3.0,2.0,2.0,651.0,152.0,1970.0,Monash City Council,-37.93144,145.16955,South-Eastern Metropolitan,7113
Watsonia,1 Papua St,2.0,h,662000.0,S,Buckingham,16/07/2016,14.9,3087,2.0,1.0,2.0,605.0,114.0,1960.0,Banyule City Council,-37.7118,145.088,Northern Metropolitan,2329
Bellfield,129 Liberty Pde,3.0,h,625000.0,PI,Nelson,28/05/2016,9.5,3081,3.0,1.0,2.0,609.0,93.0,1950.0,Banyule City Council,-37.7504,145.0335,Eastern Metropolitan,790
Sunshine North,6 Gresford St,4.0,h,735000.0,S,Douglas,16/04/2016,13.3,3020,4.0,2.0,5.0,635.0,201.0,1975.0,Brimbank City Council,-37.7693,144.8351,Western Metropolitan,4217
Reservoir,9/99 Barton St,2.0,u,335000.0,S,Love,22/08/2016,11.2,3073,2.0,1.0,1.0,0.0,54.0,2012.0,Darebin City Council,-37.7112,144.9989,Northern Metropolitan,21650
Knoxfield,6 Honeypot Cl,5.0,h,935000.0,S,Ray,20/01/2018,23.3,3180,5.0,3.0,2.0,528.0,261.0,1992.0,Knox City Council,-37.87515,145.25241,Eastern Metropolitan,2949
Reservoir,30 Kinsale St,3.0,h,851500.0,S,Nelson,22/08/2016,11.2,3073,3.0,1.0,1.0,0.0,,1930.0,Darebin City Council,-37.7217,144.9954,Northern Metropolitan,21650
Keilor Downs,11 Cromer Pl,4.0,h,705000.0,PI,Brad,15/07/2017,15.5,3038,4.0,2.0,3.0,815.0,198.0,2000.0,Brimbank City Council,-37.71757,144.81328,Western Metropolitan,3656
Airport West,23 Hart St,2.0,h,603000.0,S,Nelson,4/3/2017,13.5,3042,2.0,1.0,1.0,272.0,84.0,1950.0,Moonee Valley City Council,-37.7294,144.888,Western Metropolitan,3464
Coburg,2 Franklin St,2.0,h,1008000.0,S,Jellis,24/09/2016,7.8,3058,2.0,1.0,3.0,457.0,89.0,1940.0,Darebin City Council,-37.7505,144.9725,Northern Metropolitan,11204
Craigieburn,10 Huntingdale Ct,6.0,h,506000.0,S,Raine,27/05/2017,20.6,3064,6.0,2.0,2.0,655.0,202.0,1997.0,Hume City Council,-37.59052,144.93066000000002,Northern Metropolitan,15510
Carlton North,292 Amess St,4.0,h,1950000.0,S,Nelson,22/05/2016,3.2,3054,4.0,2.0,2.0,207.0,162.0,1900.0,Melbourne City Council,-37.7804,144.9748,Northern Metropolitan,3106
Richmond,5/33 Davison St,1.0,u,330000.0,VB,Marshall,29/07/2017,2.4,3121,1.0,1.0,1.0,0.0,43.7,1970.0,Yarra City Council,-37.81317,145.00834,Northern Metropolitan,14949
Kurunjang,9 Kirkton Dr,3.0,h,355000.0,SP,Eric,25/11/2017,31.7,3337,3.0,1.0,4.0,650.0,112.0,1990.0,Melton City Council,-37.6666,144.5974,Northern Victoria,3553
Port Melbourne,175 Stokes St,3.0,h,2200000.0,S,Greg,3/12/2016,3.8,3207,3.0,2.0,0.0,250.0,280.0,1863.0,Melbourne City Council,-37.8381,144.9391,Southern Metropolitan,8648
Collingwood,5 Charlotte St,2.0,h,1000000.0,SP,Peter,19/11/2016,1.6,3066,2.0,1.0,2.0,159.0,86.0,1880.0,Yarra City Council,-37.7962,144.9887,Northern Metropolitan,4553
Elsternwick,30 Ross St,2.0,h,900000.0,VB,Gary,3/9/2016,8.5,3185,2.0,1.0,2.0,239.0,110.0,1940.0,Glen Eira City Council,-37.8845,144.999,Southern Metropolitan,4898
Niddrie,28 Coghlan St,3.0,t,830000.0,S,Barry,3/9/2016,11.2,3042,3.0,3.0,2.0,303.0,236.0,2013.0,Moonee Valley City Council,-37.742,144.8885,Western Metropolitan,2291
Fawkner,28 Princess St,5.0,h,1018000.0,S,Jellis,17/06/2017,13.1,3060,5.0,2.0,2.0,737.0,194.0,1990.0,Hume City Council,-37.717290000000006,144.96403,Northern Metropolitan,5070
Maidstone,19 Howard St,2.0,h,865000.0,S,Biggin,9/9/2017,6.4,3012,2.0,1.0,2.0,327.0,131.0,1950.0,Maribyrnong City Council,-37.78947,144.88105,Western Metropolitan,3873
Albert Park,4a Gatehouse La,3.0,h,1370000.0,S,Greg,12/6/2016,3.3,3206,3.0,2.0,2.0,0.0,85.0,2000.0,Port Phillip City Council,-37.8451,144.9511,Southern Metropolitan,3280
Kew,138 Edgevale Rd,2.0,h,,S,RT,14/05/2016,5.6,3101,2.0,1.0,1.0,268.0,131.0,1920.0,Boroondara City Council,-37.8103,145.0436,Southern Metropolitan,10331
Maribyrnong,23/4 Wests Rd,3.0,h,456000.0,SP,Raine,18/03/2017,8.7,3032,3.0,2.0,2.0,4977.0,95.0,2005.0,Maribyrnong City Council,-37.7737,144.8816,Western Metropolitan,4918
Croydon,30 Allendale Rd,5.0,h,865000.0,PI,Ray,8/7/2017,23.0,3136,4.0,2.0,2.0,974.0,200.0,1975.0,Maroondah City Council,-37.79189,145.29661000000002,Eastern Metropolitan,11925
Glen Iris,11/63 Edgar St N,1.0,t,345000.0,PI,Jellis,14/05/2016,9.2,3146,1.0,1.0,1.0,745.0,44.0,1970.0,Boroondara City Council,-37.8505,145.0459,Southern Metropolitan,10412
Elwood,6/53 Tennyson St,2.0,u,500000.0,SA,Morleys,20/05/2017,7.7,3184,2.0,1.0,1.0,0.0,76.0,1960.0,Port Phillip City Council,-37.8777,144.9891,Southern Metropolitan,8989
Mulgrave,33 Wanda St,3.0,h,825000.0,S,Barry,6/1/2018,18.8,3170,3.0,1.0,1.0,650.0,122.0,1970.0,Monash City Council,-37.9226,145.16512,South-Eastern Metropolitan,7113
Kingsbury,93 The Fairway,3.0,h,607500.0,S,Barry,28/08/2016,12.4,3083,3.0,2.0,1.0,468.0,153.0,1970.0,Darebin City Council,-37.7125,145.0306,Northern Metropolitan,1414
Footscray,25 Southampton St,3.0,h,840000.0,S,Sweeney,3/12/2016,6.4,3011,3.0,1.0,0.0,164.0,93.0,1900.0,Maribyrnong City Council,-37.7959,144.8863,Western Metropolitan,7570
South Yarra,18 Avoca St,4.0,h,5700000.0,S,Castran,12/11/2016,3.3,3141,4.0,2.0,0.0,292.0,272.0,1880.0,Melbourne City Council,-37.8377,144.9894,Southern Metropolitan,14887
Ivanhoe,6 Fairy St,5.0,h,2600000.0,S,Miles,18/06/2016,7.9,3079,5.0,3.0,1.0,1006.0,411.0,1920.0,Banyule City Council,-37.7765,145.0427,Eastern Metropolitan,5549
Moonee Ponds,11 Murray St,3.0,h,1240000.0,S,Jellis,9/9/2017,6.2,3039,3.0,2.0,2.0,784.0,172.0,2007.0,Moonee Valley City Council,-37.75947,144.92542,Western Metropolitan,6232
St Kilda,20/220 Barkly St,2.0,u,570000.0,PI,Buxton,14/05/2016,6.1,3182,2.0,2.0,1.0,0.0,70.0,2000.0,Port Phillip City Council,-37.8709,144.9807,Southern Metropolitan,13240
Essendon,1/28 Gilbertson St,2.0,u,660000.0,S,Barry,3/9/2016,8.0,3040,2.0,1.0,1.0,263.0,113.0,1980.0,Moonee Valley City Council,-37.7418,144.8977,Western Metropolitan,9264
Heidelberg Heights,2 Bonar St,3.0,h,994000.0,S,Love,10/12/2016,10.5,3081,3.0,2.0,2.0,807.0,192.0,1950.0,Banyule City Council,-37.7453,145.0559,Eastern Metropolitan,2947
Northcote,42 Kellett St,3.0,h,1760000.0,S,Nelson,22/05/2016,5.5,3070,2.0,2.0,2.0,403.0,180.0,1920.0,Darebin City Council,-37.7673,145.0081,Northern Metropolitan,11364
Flemington,11 Finsbury St,3.0,h,1130000.0,S,Nelson,8/10/2016,4.4,3031,3.0,1.0,0.0,294.0,140.0,1900.0,Melbourne City Council,-37.7856,144.9292,Northern Metropolitan,3593
Notting Hill,3 Risdon Dr,4.0,h,1211000.0,S,One,15/07/2017,16.7,3168,4.0,3.0,3.0,727.0,167.0,1970.0,Monash City Council,-37.907790000000006,145.15042,Southern Metropolitan,902
Fawkner,10 Patricia Dr,3.0,h,617000.0,SP,hockingstuart,23/04/2016,12.4,3060,3.0,1.0,1.0,540.0,114.0,1960.0,Hume City Council,-37.6973,144.96200000000002,Northern Metropolitan,5070
Carnegie,58 Rosanna St,5.0,h,1630000.0,S,Marshall,24/02/2018,10.1,3163,5.0,3.0,2.0,743.0,283.0,1975.0,Glen Eira City Council,-37.89949,145.06271999999998,Southern Metropolitan,7822
Ormond,9/30 Lillimur Rd,2.0,u,,PI,Barry,17/09/2016,11.8,3204,2.0,1.0,1.0,2024.0,62.0,2005.0,Glen Eira City Council,-37.9014,145.0418,Southern Metropolitan,3578
Westmeadows,42 Pascoe St,4.0,h,791000.0,S,Barry,30/09/2017,16.5,3049,4.0,2.0,6.0,813.0,140.0,1960.0,Hume City Council,-37.67631,144.89408999999998,Northern Metropolitan,2474
Balwyn,40 Metung St,5.0,h,2800000.0,VB,Marshall,4/6/2016,9.7,3103,5.0,3.0,2.0,678.0,349.0,2001.0,Boroondara City Council,-37.8048,145.0708,Southern Metropolitan,5682
Thornbury,314A Gillies St,2.0,h,874000.0,S,Love,19/11/2016,6.5,3071,2.0,1.0,2.0,333.0,2.0,1985.0,Darebin City Council,-37.7642,145.0192,Northern Metropolitan,8870
Bentleigh,14 Jasper Rd,3.0,h,1210000.0,S,Buxton,7/10/2017,11.4,3204,3.0,1.0,1.0,690.0,102.0,1950.0,Glen Eira City Council,-37.93199,145.03939,Southern Metropolitan,6795
Moonee Ponds,53 Moore St,4.0,h,1305000.0,SP,Biggin,26/08/2017,6.2,3039,4.0,1.0,1.0,449.0,129.0,1910.0,Moonee Valley City Council,-37.77081,144.92074,Western Metropolitan,6232
Sunbury,49 Archer Av,5.0,h,675000.0,S,Barry,9/12/2017,31.7,3429,5.0,2.0,2.0,724.0,247.0,2002.0,Hume City Council,-37.585879999999996,144.69953999999998,Western Metropolitan,14092
Wheelers Hill,3 Jensen Ct,4.0,h,1157000.0,PI,Barry,12/8/2017,16.7,3150,4.0,2.0,2.0,752.0,162.0,1971.0,Monash City Council,-37.91212,145.1793,South-Eastern Metropolitan,7392
Templestowe,32 Mahoney St,4.0,t,1550000.0,VB,Jellis,21/10/2017,15.5,3106,4.0,3.0,2.0,345.0,125.0,1950.0,Manningham City Council,-37.75521,145.12176000000002,Eastern Metropolitan,6202
Sandringham,131 Bay Rd,4.0,t,2300000.0,S,Hodges,3/6/2017,15.2,3191,4.0,2.0,2.0,604.0,166.0,1940.0,Bayside City Council,-37.95326,145.01779,Southern Metropolitan,4497
Prahran,76 Pridham St,2.0,h,1182500.0,S,Marshall,7/5/2016,4.5,3181,2.0,1.0,0.0,141.0,72.0,1900.0,Stonnington City Council,-37.852,145.0061,Southern Metropolitan,7717
Fitzroy,71 Hanover St,3.0,h,1305000.0,SP,Nelson,18/11/2017,2.1,3065,3.0,2.0,0.0,506.0,88.0,1880.0,Yarra City Council,-37.8029,144.9772,Northern Metropolitan,5825
Caulfield South,3/178 Sycamore St,2.0,u,490000.0,S,hockingstuart,29/04/2017,9.3,3162,2.0,1.0,1.0,0.0,61.0,1960.0,Glen Eira City Council,-37.8906,145.0259,Southern Metropolitan,5051
Kew East,96 Kilby Rd,3.0,h,1615000.0,S,Nelson,13/08/2016,7.5,3102,3.0,1.0,1.0,702.0,127.0,1933.0,Boroondara City Council,-37.7922,145.0518,Southern Metropolitan,2671
Reservoir,8 Bedwell St,4.0,h,750000.0,PI,Ray,12/11/2016,11.2,3073,4.0,2.0,4.0,820.0,197.0,1965.0,Darebin City Council,-37.6945,144.99200000000002,Northern Metropolitan,21650
Strathmore,2/13 Fenacre St,3.0,h,622500.0,S,Barry,16/07/2016,9.7,3041,3.0,2.0,2.0,254.0,127.0,2004.0,Moonee Valley City Council,-37.7302,144.9167,Western Metropolitan,3284
Heidelberg,4/51 Yarra St,2.0,t,705000.0,S,Miles,6/8/2016,10.6,3084,2.0,1.0,1.0,182.0,110.0,1973.0,Banyule City Council,-37.7587,145.0657,Eastern Metropolitan,2890
Reservoir,39 Leamington St,4.0,h,885000.0,S,Ray,28/05/2016,11.2,3073,4.0,2.0,2.0,508.0,141.0,1950.0,Darebin City Council,-37.7129,145.0047,Northern Metropolitan,21650
Glen Waverley,5 Wilfred Ct,5.0,h,815000.0,S,Barry,10/3/2018,16.7,3150,5.0,3.0,2.0,895.0,145.0,1978.0,Monash City Council,-37.89524,145.1587,Eastern Metropolitan,15321
Northcote,338 Separation St,2.0,t,701000.0,SP,Nelson,17/09/2016,5.5,3070,2.0,1.0,1.0,0.0,109.0,2000.0,Darebin City Council,-37.7711,145.013,Northern Metropolitan,11364
Bulleen,12 Rocklea Rd,3.0,h,1331000.0,S,Barry,23/09/2017,10.8,3105,3.0,2.0,2.0,697.0,158.0,1970.0,Manningham City Council,-37.768229999999996,145.08103,Eastern Metropolitan,4480
Brunswick,69 Mitchell St,2.0,h,1005000.0,S,Nelson,10/2/2018,5.2,3056,2.0,1.0,1.0,140.0,68.0,1890.0,Moreland City Council,-37.75908,144.96958999999998,Northern Metropolitan,11918
Brunswick,8/705 Park St,2.0,u,601000.0,S,Brad,18/03/2017,5.2,3056,2.0,1.0,1.0,0.0,57.0,1970.0,Moreland City Council,-37.7778,144.9594,Northern Metropolitan,11918
Armadale,28 Cambridge St,3.0,h,1870000.0,S,Hodges,4/3/2017,6.3,3143,3.0,1.0,1.0,217.0,116.0,1888.0,Stonnington City Council,-37.8592,145.0182,Southern Metropolitan,4836
Thornbury,84 Raleigh St,2.0,h,760000.0,S,Nelson,16/04/2016,6.5,3071,2.0,1.0,0.0,0.0,75.0,1900.0,Darebin City Council,-37.7595,145.0061,Northern Metropolitan,8870
Alphington,38 Bennett St,4.0,h,2100000.0,S,Nelson,19/11/2016,6.4,3078,4.0,,2.0,575.0,271.0,2008.0,Darebin City Council,-37.7723,145.0319,Northern Metropolitan,2211
Fitzroy,17 Bell St,4.0,h,4011000.0,S,Nelson,27/11/2016,1.6,3065,4.0,3.0,2.0,286.0,275.0,1890.0,Yarra City Council,-37.7999,144.9755,Northern Metropolitan,5825
Craigieburn,195 Newbury Bvd,4.0,h,667000.0,S,Ray,3/6/2017,20.6,3064,4.0,2.0,2.0,480.0,214.0,2012.0,Hume City Council,-37.57201,144.90896999999998,Northern Metropolitan,15510
Wheelers Hill,12 Strada Cr,4.0,h,1245000.0,S,Barry,26/08/2017,16.7,3150,4.0,2.0,2.0,652.0,,1981.0,Monash City Council,-37.90562,145.16761,South-Eastern Metropolitan,7392
Bentleigh East,41 Shrewsbury St,4.0,h,1595000.0,S,Jellis,19/08/2017,13.8,3165,4.0,1.0,2.0,581.0,167.0,1960.0,Glen Eira City Council,-37.91291,145.05996000000002,Southern Metropolitan,10969
Carnegie,5/78 Moonya Rd,3.0,t,675000.0,PI,Gary,4/6/2016,11.4,3163,3.0,2.0,1.0,0.0,107.0,1990.0,Glen Eira City Council,-37.8972,145.0642,Southern Metropolitan,7822
Ascot Vale,10 Fenton St,2.0,h,1053000.0,S,Nelson,6/8/2016,5.9,3032,2.0,1.0,1.0,269.0,109.0,1900.0,Moonee Valley City Council,-37.7748,144.929,Western Metropolitan,6567
Seddon,61 Station Rd,3.0,h,990000.0,S,Jas,12/11/2016,6.6,3011,3.0,1.0,0.0,371.0,134.0,1910.0,Maribyrnong City Council,-37.8066,144.8853,Western Metropolitan,2417
Elsternwick,30 Shoobra Rd,4.0,h,2410000.0,PI,Biggin,19/08/2017,7.2,3185,4.0,2.0,1.0,390.0,120.0,1920.0,Glen Eira City Council,-37.88785,145.00795,Southern Metropolitan,4898
Cheltenham,1/31 Cavanagh St,2.0,t,745000.0,S,Ray,3/6/2017,17.9,3192,2.0,1.0,2.0,359.0,98.5,1991.0,Bayside City Council,-37.96342,145.06516000000002,Southern Metropolitan,9758
Airport West,18A Hart St,3.0,t,730000.0,S,Brad,17/06/2017,10.4,3042,3.0,1.0,2.0,242.0,124.0,2010.0,Moonee Valley City Council,-37.72893,144.88859,Western Metropolitan,3464
Craigieburn,16 Princetown Av,3.0,h,562500.0,PI,Barry,10/3/2018,20.6,3064,3.0,2.0,2.0,653.0,121.0,1991.0,Hume City Council,-37.606609999999996,144.92949,Northern Metropolitan,15510
Airport West,3 Chancellor Rd,3.0,h,730000.0,VB,Nelson,14/10/2017,10.4,3042,3.0,2.0,1.0,548.0,130.0,2017.0,Moonee Valley City Council,-37.72741,144.87919,Western Metropolitan,3464
Coburg,27 Higinbotham St,3.0,h,947000.0,S,Brad,7/11/2016,7.8,3058,3.0,1.0,1.0,372.0,125.0,1920.0,Darebin City Council,-37.735,144.9581,Northern Metropolitan,11204
Glen Iris,48 Alfred Rd,3.0,h,1530000.0,S,Jellis,4/6/2016,9.2,3146,3.0,1.0,1.0,753.0,118.0,1940.0,Boroondara City Council,-37.8543,145.0889,Southern Metropolitan,10412
Balaclava,3/33 Gourlay St,2.0,u,540000.0,VB,McGrath,27/06/2016,6.6,3183,2.0,1.0,1.0,483.0,51.0,1970.0,Port Phillip City Council,-37.8727,144.9969,Southern Metropolitan,2952
Elwood,72 Addison St,4.0,h,2280000.0,S,Chisholm,21/10/2017,7.2,3184,4.0,2.0,1.0,302.0,206.0,1910.0,Port Phillip City Council,-37.8784,144.98019,Southern Metropolitan,8989
Balwyn North,45 Dight Av,5.0,h,3200000.0,VB,hockingstuart,17/03/2018,9.7,3104,5.0,3.0,2.0,680.0,168.0,1940.0,Boroondara City Council,-37.79895,145.08002,Southern Metropolitan,7809
Balwyn,349 Union Rd,6.0,h,4000000.0,VB,Jellis,3/12/2016,9.7,3103,6.0,4.0,7.0,2051.0,449.0,1935.0,Boroondara City Council,-37.8051,145.1016,Southern Metropolitan,5682
Kensington,70 Hardiman St,2.0,h,960000.0,S,Nelson,8/10/2016,4.2,3031,2.0,1.0,1.0,174.0,72.0,1900.0,Melbourne City Council,-37.7959,144.9343,Northern Metropolitan,5263
Frankston,6 Ashleigh Av,3.0,h,550000.0,PI,Aquire,9/12/2017,38.0,3199,3.0,1.0,3.0,605.0,84.0,1970.0,Frankston City Council,-38.1465,145.14458,South-Eastern Metropolitan,17055
Spotswood,24 Forrest St,3.0,h,927000.0,S,Williams,12/6/2016,7.7,3015,3.0,1.0,0.0,274.0,131.0,1910.0,Hobsons Bay City Council,-37.8282,144.8856,Western Metropolitan,1223
Footscray,1/3 Eldridge St,1.0,u,227000.0,S,Sweeney,4/3/2017,6.4,3011,1.0,1.0,1.0,0.0,52.0,1970.0,Maribyrnong City Council,-37.7907,144.8924,Western Metropolitan,7570
Bundoora,13 Cher Av,4.0,t,685000.0,S,Morrison,12/8/2017,12.1,3083,4.0,2.0,1.0,287.0,152.0,1990.0,Banyule City Council,-37.69382,145.04831000000001,Northern Metropolitan,10175
Niddrie,2 Kelvin Cl,4.0,h,1080000.0,S,Nelson,17/09/2016,11.2,3042,3.0,3.0,2.0,539.0,162.0,1976.0,Moonee Valley City Council,-37.7444,144.8847,Western Metropolitan,2291
Oakleigh South,8 Lido Ct,3.0,h,770000.0,S,C21,8/4/2017,14.7,3167,3.0,1.0,1.0,590.0,132.0,1960.0,Kingston City Council,-37.918,145.085,South-Eastern Metropolitan,3692
Bentleigh East,12 Kennedy St,4.0,h,1815000.0,S,hockingstuart,24/06/2017,13.8,3165,4.0,3.0,2.0,933.0,107.0,1960.0,Glen Eira City Council,-37.919540000000005,145.07637,Southern Metropolitan,10969
Keilor Lodge,26 Truro Cr,3.0,h,653000.0,SP,YPA,24/02/2018,15.5,3038,3.0,2.0,2.0,625.0,153.0,2000.0,Brimbank City Council,-37.69924,144.79452,Western Metropolitan,570
Mill Park,2/2 Comeram Ct,2.0,u,460000.0,S,Love,1/7/2017,17.9,3082,2.0,1.0,1.0,241.0,88.0,2000.0,Whittlesea City Council,-37.672309999999996,145.05878,Northern Metropolitan,10529
Essendon,5 Loeman St,4.0,h,1270000.0,PI,Nelson,28/08/2016,8.0,3040,3.0,2.0,2.0,411.0,266.0,1996.0,Moonee Valley City Council,-37.757,144.9251,Western Metropolitan,9264
Coburg,269 Bell St,3.0,h,880000.0,S,Nelson,19/08/2017,6.7,3058,3.0,1.0,1.0,379.0,107.0,1910.0,Darebin City Council,-37.73999,144.95141,Northern Metropolitan,11204
Bentleigh,14 Delhi St,4.0,h,1410000.0,PI,Woodards,23/09/2017,11.4,3204,4.0,3.0,4.0,623.0,214.0,1950.0,Glen Eira City Council,-37.92588,145.04808,Southern Metropolitan,6795
Mordialloc,3/2 Woods Av,1.0,u,309000.0,S,Barry,22/07/2017,21.5,3195,1.0,1.0,1.0,57.0,42.0,1978.0,Kingston City Council,-38.00331,145.09425,South-Eastern Metropolitan,3650
Bulleen,43 Robert St,1.0,h,1310000.0,S,Jellis,27/05/2017,10.8,3105,1.0,1.0,1.0,604.0,,1999.0,Manningham City Council,-37.759809999999995,145.08598999999998,Eastern Metropolitan,4480
Altona,4/5 Rose St,2.0,u,425000.0,S,hockingstuart,10/9/2016,13.8,3018,2.0,1.0,,115.0,57.0,1980.0,Hobsons Bay City Council,-37.871,144.8185,Western Metropolitan,5301
Moonee Ponds,5/51 Buckley St,1.0,u,292000.0,S,Barry,27/06/2016,6.9,3039,1.0,1.0,1.0,0.0,45.0,1970.0,Moonee Valley City Council,-37.758,144.9237,Western Metropolitan,6232
Pascoe Vale,5/137 Northumberland Rd,3.0,t,560000.0,S,Nelson,20/05/2017,9.9,3044,3.0,2.0,1.0,141.0,94.0,2009.0,Moreland City Council,-37.7177,144.9328,Northern Metropolitan,7485
Moorabbin,8b William St,4.0,h,1140000.0,SA,Buxton,4/6/2016,14.6,3189,4.0,2.0,1.0,318.0,242.0,2015.0,Kingston City Council,-37.9443,145.0448,Southern Metropolitan,2555
Doncaster,3 Westfield Dr,4.0,h,2900000.0,VB,Fletchers,11/11/2017,12.4,3108,4.0,2.0,2.0,863.0,358.0,1980.0,Manningham City Council,-37.782,145.1244,Eastern Metropolitan,9028
Heidelberg,7/75 Rosanna Rd,2.0,h,490000.0,PI,Purplebricks,10/12/2016,10.6,3084,2.0,1.0,1.0,187.0,89.0,1980.0,Banyule City Council,-37.7518,145.0698,Eastern Metropolitan,2890
Greensborough,53 Narbethong Dr,3.0,h,866000.0,S,hockingstuart,8/7/2017,16.1,3088,3.0,2.0,2.0,743.0,147.0,1980.0,Banyule City Council,-37.71733,145.09622,Northern Metropolitan,8524
Fawkner,2A Piper St,3.0,t,455000.0,S,Brad,4/3/2017,12.4,3060,3.0,2.0,1.0,738.0,138.0,2010.0,Hume City Council,-37.7109,144.9654,Northern Metropolitan,5070
Ashwood,1/7 Murra Ct,2.0,u,690000.0,S,Ray,14/05/2016,12.2,3147,2.0,1.0,1.0,216.0,90.0,2003.0,Monash City Council,-37.8711,145.1017,Southern Metropolitan,2894
